ID,DATE,CURRENCY,price
SPXFP Index,2011-05-11,USD,111.48
SPXFP Index,2011-05-12,USD,112.21
SPXFP Index,2011-05-13,USD,111.09
SPXFP Index,2011-05-14,USD,111.09
SPXFP Index,2011-05-15,USD,111.09
SPXFP Index,2011-05-16,USD,110.38
SPXFP Index,2011-05-17,USD,110.38
SPXFP Index,2011-05-18,USD,111.46
SPXFP Index,2011-05-19,USD,111.73
SPXFP Index,2011-05-20,USD,110.57
SPXFP Index,2011-05-21,USD,110.57
SPXFP Index,2011-05-22,USD,110.57
SPXFP Index,2011-05-23,USD,109.53
SPXFP Index,2011-05-24,USD,109.38
SPXFP Index,2011-05-25,USD,109.63
SPXFP Index,2011-05-26,USD,110.46
SPXFP Index,2011-05-27,USD,110.75
SPXFP Index,2011-05-28,USD,110.75
SPXFP Index,2011-05-29,USD,110.75
SPXFP Index,2011-05-30,USD,110.75
SPXFP Index,2011-05-31,USD,111.92
SPXFP Index,2011-06-01,USD,109.26
SPXFP Index,2011-06-02,USD,109.3
SPXFP Index,2011-06-03,USD,107.94
SPXFP Index,2011-06-04,USD,107.94
SPXFP Index,2011-06-05,USD,107.94
SPXFP Index,2011-06-06,USD,107.01
SPXFP Index,2011-06-07,USD,106.99
SPXFP Index,2011-06-08,USD,106.34
SPXFP Index,2011-06-09,USD,107.22
SPXFP Index,2011-06-10,USD,105.7
SPXFP Index,2011-06-11,USD,105.7
SPXFP Index,2011-06-12,USD,105.7
SPXFP Index,2011-06-13,USD,105.9
SPXFP Index,2011-06-14,USD,107.43
SPXFP Index,2011-06-15,USD,105.38
SPXFP Index,2011-06-16,USD,105.67
SPXFP Index,2011-06-17,USD,105.88
SPXFP Index,2011-06-18,USD,105.88
SPXFP Index,2011-06-19,USD,105.88
SPXFP Index,2011-06-20,USD,106.53
SPXFP Index,2011-06-21,USD,107.72
SPXFP Index,2011-06-22,USD,107.03
SPXFP Index,2011-06-23,USD,106.8
SPXFP Index,2011-06-24,USD,105.72
SPXFP Index,2011-06-25,USD,105.72
SPXFP Index,2011-06-26,USD,105.72
SPXFP Index,2011-06-27,USD,106.74
SPXFP Index,2011-06-28,USD,108.27
SPXFP Index,2011-06-29,USD,109.08
SPXFP Index,2011-06-30,USD,110.02
SPXFP Index,2011-07-01,USD,111.63
SPXFP Index,2011-07-02,USD,111.63
SPXFP Index,2011-07-03,USD,111.63
SPXFP Index,2011-07-04,USD,111.63
SPXFP Index,2011-07-05,USD,111.8
SPXFP Index,2011-07-06,USD,111.72
SPXFP Index,2011-07-07,USD,113.06
SPXFP Index,2011-07-08,USD,112.22
SPXFP Index,2011-07-09,USD,112.22
SPXFP Index,2011-07-10,USD,112.22
SPXFP Index,2011-07-11,USD,110.27
SPXFP Index,2011-07-12,USD,109.63
SPXFP Index,2011-07-13,USD,109.75
SPXFP Index,2011-07-14,USD,109.29
SPXFP Index,2011-07-15,USD,109.98
SPXFP Index,2011-07-16,USD,109.98
SPXFP Index,2011-07-17,USD,109.98
SPXFP Index,2011-07-18,USD,108.77
SPXFP Index,2011-07-19,USD,110.5
SPXFP Index,2011-07-20,USD,110.5
SPXFP Index,2011-07-21,USD,112.28
SPXFP Index,2011-07-22,USD,112.16
SPXFP Index,2011-07-23,USD,112.16
SPXFP Index,2011-07-24,USD,112.16
SPXFP Index,2011-07-25,USD,111.53
SPXFP Index,2011-07-26,USD,110.92
SPXFP Index,2011-07-27,USD,108.64
SPXFP Index,2011-07-28,USD,108.46
SPXFP Index,2011-07-29,USD,107.77
SPXFP Index,2011-07-30,USD,107.77
SPXFP Index,2011-07-31,USD,107.77
SPXFP Index,2011-08-01,USD,107.03
SPXFP Index,2011-08-02,USD,104.32
SPXFP Index,2011-08-03,USD,104.92
SPXFP Index,2011-08-04,USD,100.26
SPXFP Index,2011-08-05,USD,100.18
SPXFP Index,2011-08-06,USD,100.18
SPXFP Index,2011-08-07,USD,100.18
SPXFP Index,2011-08-08,USD,92.94
SPXFP Index,2011-08-09,USD,98.0
SPXFP Index,2011-08-10,USD,93.97
SPXFP Index,2011-08-11,USD,97.73
SPXFP Index,2011-08-12,USD,98.42
SPXFP Index,2011-08-13,USD,98.42
SPXFP Index,2011-08-14,USD,98.42
SPXFP Index,2011-08-15,USD,100.24
SPXFP Index,2011-08-16,USD,99.72
SPXFP Index,2011-08-17,USD,99.53
SPXFP Index,2011-08-18,USD,95.64
SPXFP Index,2011-08-19,USD,94.01
SPXFP Index,2011-08-20,USD,94.01
SPXFP Index,2011-08-21,USD,94.01
SPXFP Index,2011-08-22,USD,93.94
SPXFP Index,2011-08-23,USD,96.89
SPXFP Index,2011-08-24,USD,98.02
SPXFP Index,2011-08-25,USD,96.81
SPXFP Index,2011-08-26,USD,98.36
SPXFP Index,2011-08-27,USD,98.36
SPXFP Index,2011-08-28,USD,98.36
SPXFP Index,2011-08-29,USD,101.03
SPXFP Index,2011-08-30,USD,100.76
SPXFP Index,2011-08-31,USD,101.85
SPXFP Index,2011-09-01,USD,100.47
SPXFP Index,2011-09-02,USD,97.79
SPXFP Index,2011-09-03,USD,97.79
SPXFP Index,2011-09-04,USD,97.79
SPXFP Index,2011-09-05,USD,97.79
SPXFP Index,2011-09-06,USD,97.39
SPXFP Index,2011-09-07,USD,100.28
SPXFP Index,2011-09-08,USD,99.17
SPXFP Index,2011-09-09,USD,96.85
SPXFP Index,2011-09-10,USD,96.85
SPXFP Index,2011-09-11,USD,96.85
SPXFP Index,2011-09-12,USD,97.27
SPXFP Index,2011-09-13,USD,97.94
SPXFP Index,2011-09-14,USD,99.37
SPXFP Index,2011-09-15,USD,101.22
SPXFP Index,2011-09-16,USD,101.85
SPXFP Index,2011-09-17,USD,101.85
SPXFP Index,2011-09-18,USD,101.85
SPXFP Index,2011-09-19,USD,100.68
SPXFP Index,2011-09-20,USD,100.53
SPXFP Index,2011-09-21,USD,97.15
SPXFP Index,2011-09-22,USD,94.43
SPXFP Index,2011-09-23,USD,94.96
SPXFP Index,2011-09-24,USD,94.96
SPXFP Index,2011-09-25,USD,94.96
SPXFP Index,2011-09-26,USD,97.38
SPXFP Index,2011-09-27,USD,98.3
SPXFP Index,2011-09-28,USD,96.56
SPXFP Index,2011-09-29,USD,97.19
SPXFP Index,2011-09-30,USD,94.64
SPXFP Index,2011-10-01,USD,94.64
SPXFP Index,2011-10-02,USD,94.64
SPXFP Index,2011-10-03,USD,91.3
SPXFP Index,2011-10-04,USD,93.59
SPXFP Index,2011-10-05,USD,95.4
SPXFP Index,2011-10-06,USD,97.29
SPXFP Index,2011-10-07,USD,97.08
SPXFP Index,2011-10-08,USD,97.08
SPXFP Index,2011-10-09,USD,97.08
SPXFP Index,2011-10-10,USD,100.11
SPXFP Index,2011-10-11,USD,99.98
SPXFP Index,2011-10-12,USD,100.72
SPXFP Index,2011-10-13,USD,100.7
SPXFP Index,2011-10-14,USD,102.48
SPXFP Index,2011-10-15,USD,102.48
SPXFP Index,2011-10-16,USD,102.48
SPXFP Index,2011-10-17,USD,100.36
SPXFP Index,2011-10-18,USD,102.8
SPXFP Index,2011-10-19,USD,101.41
SPXFP Index,2011-10-20,USD,101.71
SPXFP Index,2011-10-21,USD,103.83
SPXFP Index,2011-10-22,USD,103.83
SPXFP Index,2011-10-23,USD,103.83
SPXFP Index,2011-10-24,USD,104.82
SPXFP Index,2011-10-25,USD,102.92
SPXFP Index,2011-10-26,USD,104.02
SPXFP Index,2011-10-27,USD,107.8
SPXFP Index,2011-10-28,USD,107.67
SPXFP Index,2011-10-29,USD,107.67
SPXFP Index,2011-10-30,USD,107.67
SPXFP Index,2011-10-31,USD,105.0
SPXFP Index,2011-11-01,USD,102.92
SPXFP Index,2011-11-02,USD,103.74
SPXFP Index,2011-11-03,USD,105.55
SPXFP Index,2011-11-04,USD,105.15
SPXFP Index,2011-11-05,USD,105.15
SPXFP Index,2011-11-06,USD,105.15
SPXFP Index,2011-11-07,USD,105.7
SPXFP Index,2011-11-08,USD,107.02
SPXFP Index,2011-11-09,USD,103.03
SPXFP Index,2011-11-10,USD,104.02
SPXFP Index,2011-11-11,USD,106.03
SPXFP Index,2011-11-12,USD,106.03
SPXFP Index,2011-11-13,USD,106.03
SPXFP Index,2011-11-14,USD,105.28
SPXFP Index,2011-11-15,USD,105.4
SPXFP Index,2011-11-16,USD,103.47
SPXFP Index,2011-11-17,USD,102.1
SPXFP Index,2011-11-18,USD,102.04
SPXFP Index,2011-11-19,USD,102.04
SPXFP Index,2011-11-20,USD,102.04
SPXFP Index,2011-11-21,USD,100.09
SPXFP Index,2011-11-22,USD,99.41
SPXFP Index,2011-11-23,USD,97.5
SPXFP Index,2011-11-24,USD,97.5
SPXFP Index,2011-11-25,USD,96.96
SPXFP Index,2011-11-26,USD,96.96
SPXFP Index,2011-11-27,USD,96.96
SPXFP Index,2011-11-28,USD,100.11
SPXFP Index,2011-11-29,USD,100.57
SPXFP Index,2011-11-30,USD,104.73
SPXFP Index,2011-12-01,USD,104.52
SPXFP Index,2011-12-02,USD,104.52
SPXFP Index,2011-12-03,USD,104.52
SPXFP Index,2011-12-04,USD,104.52
SPXFP Index,2011-12-05,USD,105.49
SPXFP Index,2011-12-06,USD,105.49
SPXFP Index,2011-12-07,USD,106.24
SPXFP Index,2011-12-08,USD,103.89
SPXFP Index,2011-12-09,USD,105.8
SPXFP Index,2011-12-10,USD,105.8
SPXFP Index,2011-12-11,USD,105.8
SPXFP Index,2011-12-12,USD,103.8
SPXFP Index,2011-12-13,USD,103.04
SPXFP Index,2011-12-14,USD,101.86
SPXFP Index,2011-12-15,USD,102.32
SPXFP Index,2011-12-16,USD,102.26
SPXFP Index,2011-12-17,USD,102.26
SPXFP Index,2011-12-18,USD,102.26
SPXFP Index,2011-12-19,USD,101.24
SPXFP Index,2011-12-20,USD,104.37
SPXFP Index,2011-12-21,USD,104.39
SPXFP Index,2011-12-22,USD,105.46
SPXFP Index,2011-12-23,USD,106.41
SPXFP Index,2011-12-24,USD,106.41
SPXFP Index,2011-12-25,USD,106.41
SPXFP Index,2011-12-26,USD,106.41
SPXFP Index,2011-12-27,USD,106.41
SPXFP Index,2011-12-28,USD,105.08
SPXFP Index,2011-12-29,USD,106.18
SPXFP Index,2011-12-30,USD,105.76
SPXFP Index,2011-12-31,USD,105.76
SPXFP Index,2012-01-01,USD,105.76
SPXFP Index,2012-01-02,USD,105.76
SPXFP Index,2012-01-03,USD,107.41
SPXFP Index,2012-01-04,USD,107.49
SPXFP Index,2012-01-05,USD,107.49
SPXFP Index,2012-01-06,USD,107.6
SPXFP Index,2012-01-07,USD,107.6
SPXFP Index,2012-01-08,USD,107.6
SPXFP Index,2012-01-09,USD,107.7
SPXFP Index,2012-01-10,USD,108.59
SPXFP Index,2012-01-11,USD,108.78
SPXFP Index,2012-01-12,USD,109.07
SPXFP Index,2012-01-13,USD,108.84
SPXFP Index,2012-01-14,USD,108.84
SPXFP Index,2012-01-15,USD,108.84
SPXFP Index,2012-01-16,USD,108.84
SPXFP Index,2012-01-17,USD,108.86
SPXFP Index,2012-01-18,USD,109.96
SPXFP Index,2012-01-19,USD,110.66
SPXFP Index,2012-01-20,USD,110.68
SPXFP Index,2012-01-21,USD,110.68
SPXFP Index,2012-01-22,USD,110.68
SPXFP Index,2012-01-23,USD,110.7
SPXFP Index,2012-01-24,USD,110.74
SPXFP Index,2012-01-25,USD,111.48
SPXFP Index,2012-01-26,USD,111.06
SPXFP Index,2012-01-27,USD,110.83
SPXFP Index,2012-01-28,USD,110.83
SPXFP Index,2012-01-29,USD,110.83
SPXFP Index,2012-01-30,USD,110.53
SPXFP Index,2012-01-31,USD,110.47
SPXFP Index,2012-02-01,USD,111.44
SPXFP Index,2012-02-02,USD,111.69
SPXFP Index,2012-02-03,USD,113.06
SPXFP Index,2012-02-04,USD,113.06
SPXFP Index,2012-02-05,USD,113.06
SPXFP Index,2012-02-06,USD,113.06
SPXFP Index,2012-02-07,USD,113.55
SPXFP Index,2012-02-08,USD,113.74
SPXFP Index,2012-02-09,USD,113.85
SPXFP Index,2012-02-10,USD,113.19
SPXFP Index,2012-02-11,USD,113.19
SPXFP Index,2012-02-12,USD,113.19
SPXFP Index,2012-02-13,USD,113.91
SPXFP Index,2012-02-14,USD,113.8
SPXFP Index,2012-02-15,USD,113.34
SPXFP Index,2012-02-16,USD,114.39
SPXFP Index,2012-02-17,USD,114.82
SPXFP Index,2012-02-18,USD,114.82
SPXFP Index,2012-02-19,USD,114.82
SPXFP Index,2012-02-20,USD,114.82
SPXFP Index,2012-02-21,USD,114.84
SPXFP Index,2012-02-22,USD,114.5
SPXFP Index,2012-02-23,USD,115.09
SPXFP Index,2012-02-24,USD,115.11
SPXFP Index,2012-02-25,USD,115.11
SPXFP Index,2012-02-26,USD,115.11
SPXFP Index,2012-02-27,USD,115.45
SPXFP Index,2012-02-28,USD,115.81
SPXFP Index,2012-02-29,USD,115.22
SPXFP Index,2012-03-01,USD,116.06
SPXFP Index,2012-03-02,USD,115.58
SPXFP Index,2012-03-03,USD,115.58
SPXFP Index,2012-03-04,USD,115.58
SPXFP Index,2012-03-05,USD,115.22
SPXFP Index,2012-03-06,USD,113.32
SPXFP Index,2012-03-07,USD,114.23
SPXFP Index,2012-03-08,USD,115.39
SPXFP Index,2012-03-09,USD,115.89
SPXFP Index,2012-03-10,USD,115.89
SPXFP Index,2012-03-11,USD,115.89
SPXFP Index,2012-03-12,USD,115.89
SPXFP Index,2012-03-13,USD,117.93
SPXFP Index,2012-03-14,USD,117.76
SPXFP Index,2012-03-15,USD,118.37
SPXFP Index,2012-03-16,USD,118.59
SPXFP Index,2012-03-17,USD,118.59
SPXFP Index,2012-03-18,USD,118.59
SPXFP Index,2012-03-19,USD,119.05
SPXFP Index,2012-03-20,USD,118.71
SPXFP Index,2012-03-21,USD,118.5
SPXFP Index,2012-03-22,USD,117.78
SPXFP Index,2012-03-23,USD,118.2
SPXFP Index,2012-03-24,USD,118.2
SPXFP Index,2012-03-25,USD,118.2
SPXFP Index,2012-03-26,USD,119.98
SPXFP Index,2012-03-27,USD,119.26
SPXFP Index,2012-03-28,USD,118.73
SPXFP Index,2012-03-29,USD,118.56
SPXFP Index,2012-03-30,USD,118.99
SPXFP Index,2012-03-31,USD,118.99
SPXFP Index,2012-04-01,USD,118.99
SPXFP Index,2012-04-02,USD,119.77
SPXFP Index,2012-04-03,USD,119.45
SPXFP Index,2012-04-04,USD,118.14
SPXFP Index,2012-04-05,USD,117.89
SPXFP Index,2012-04-06,USD,117.89
SPXFP Index,2012-04-07,USD,117.89
SPXFP Index,2012-04-08,USD,117.89
SPXFP Index,2012-04-09,USD,116.59
SPXFP Index,2012-04-10,USD,115.07
SPXFP Index,2012-04-11,USD,115.66
SPXFP Index,2012-04-12,USD,117.53
SPXFP Index,2012-04-13,USD,115.74
SPXFP Index,2012-04-14,USD,115.74
SPXFP Index,2012-04-15,USD,115.74
SPXFP Index,2012-04-16,USD,115.66
SPXFP Index,2012-04-17,USD,117.31
SPXFP Index,2012-04-18,USD,116.87
SPXFP Index,2012-04-19,USD,116.38
SPXFP Index,2012-04-20,USD,116.61
SPXFP Index,2012-04-21,USD,116.61
SPXFP Index,2012-04-22,USD,116.61
SPXFP Index,2012-04-23,USD,115.55
SPXFP Index,2012-04-24,USD,116.17
SPXFP Index,2012-04-25,USD,117.63
SPXFP Index,2012-04-26,USD,118.44
SPXFP Index,2012-04-27,USD,118.59
SPXFP Index,2012-04-28,USD,118.59
SPXFP Index,2012-04-29,USD,118.59
SPXFP Index,2012-04-30,USD,118.16
SPXFP Index,2012-05-01,USD,118.75
SPXFP Index,2012-05-02,USD,118.5
SPXFP Index,2012-05-03,USD,117.53
SPXFP Index,2012-05-04,USD,115.53
SPXFP Index,2012-05-05,USD,115.53
SPXFP Index,2012-05-06,USD,115.53
SPXFP Index,2012-05-07,USD,115.81
SPXFP Index,2012-05-08,USD,115.19
SPXFP Index,2012-05-09,USD,114.56
SPXFP Index,2012-05-10,USD,115.11
SPXFP Index,2012-05-11,USD,114.47
SPXFP Index,2012-05-12,USD,114.47
SPXFP Index,2012-05-13,USD,114.47
SPXFP Index,2012-05-14,USD,113.12
SPXFP Index,2012-05-15,USD,112.63
SPXFP Index,2012-05-16,USD,112.14
SPXFP Index,2012-05-17,USD,110.34
SPXFP Index,2012-05-18,USD,109.45
SPXFP Index,2012-05-19,USD,109.45
SPXFP Index,2012-05-20,USD,109.45
SPXFP Index,2012-05-21,USD,111.57
SPXFP Index,2012-05-22,USD,111.48
SPXFP Index,2012-05-23,USD,111.57
SPXFP Index,2012-05-24,USD,112.14
SPXFP Index,2012-05-25,USD,111.51
SPXFP Index,2012-05-26,USD,111.51
SPXFP Index,2012-05-27,USD,111.51
SPXFP Index,2012-05-28,USD,111.51
SPXFP Index,2012-05-29,USD,113.07
SPXFP Index,2012-05-30,USD,110.95
SPXFP Index,2012-05-31,USD,111.02
SPXFP Index,2012-06-01,USD,108.03
SPXFP Index,2012-06-02,USD,108.03
SPXFP Index,2012-06-03,USD,108.03
SPXFP Index,2012-06-04,USD,107.94
SPXFP Index,2012-06-05,USD,108.96
SPXFP Index,2012-06-06,USD,111.55
SPXFP Index,2012-06-07,USD,111.65
SPXFP Index,2012-06-08,USD,112.67
SPXFP Index,2012-06-09,USD,112.67
SPXFP Index,2012-06-10,USD,112.67
SPXFP Index,2012-06-11,USD,110.82
SPXFP Index,2012-06-12,USD,112.5
SPXFP Index,2012-06-13,USD,111.54
SPXFP Index,2012-06-14,USD,113.03
SPXFP Index,2012-06-15,USD,113.99
SPXFP Index,2012-06-16,USD,113.99
SPXFP Index,2012-06-17,USD,113.99
SPXFP Index,2012-06-18,USD,114.29
SPXFP Index,2012-06-19,USD,115.1
SPXFP Index,2012-06-20,USD,115.12
SPXFP Index,2012-06-21,USD,112.35
SPXFP Index,2012-06-22,USD,113.08
SPXFP Index,2012-06-23,USD,113.08
SPXFP Index,2012-06-24,USD,113.08
SPXFP Index,2012-06-25,USD,111.35
SPXFP Index,2012-06-26,USD,112.12
SPXFP Index,2012-06-27,USD,112.97
SPXFP Index,2012-06-28,USD,112.71
SPXFP Index,2012-06-29,USD,115.61
SPXFP Index,2012-06-30,USD,115.61
SPXFP Index,2012-07-01,USD,115.61
SPXFP Index,2012-07-02,USD,115.7
SPXFP Index,2012-07-03,USD,116.59
SPXFP Index,2012-07-04,USD,116.59
SPXFP Index,2012-07-05,USD,116.04
SPXFP Index,2012-07-06,USD,115.21
SPXFP Index,2012-07-07,USD,115.21
SPXFP Index,2012-07-08,USD,115.21
SPXFP Index,2012-07-09,USD,114.99
SPXFP Index,2012-07-10,USD,113.82
SPXFP Index,2012-07-11,USD,113.89
SPXFP Index,2012-07-12,USD,113.29
SPXFP Index,2012-07-13,USD,115.21
SPXFP Index,2012-07-14,USD,115.21
SPXFP Index,2012-07-15,USD,115.21
SPXFP Index,2012-07-16,USD,114.84
SPXFP Index,2012-07-17,USD,115.78
SPXFP Index,2012-07-18,USD,116.53
SPXFP Index,2012-07-19,USD,116.93
SPXFP Index,2012-07-20,USD,115.76
SPXFP Index,2012-07-21,USD,115.76
SPXFP Index,2012-07-22,USD,115.76
SPXFP Index,2012-07-23,USD,114.52
SPXFP Index,2012-07-24,USD,113.31
SPXFP Index,2012-07-25,USD,113.78
SPXFP Index,2012-07-26,USD,115.46
SPXFP Index,2012-07-27,USD,117.83
SPXFP Index,2012-07-28,USD,117.83
SPXFP Index,2012-07-29,USD,117.83
SPXFP Index,2012-07-30,USD,117.66
SPXFP Index,2012-07-31,USD,117.15
SPXFP Index,2012-08-01,USD,116.8
SPXFP Index,2012-08-02,USD,116.08
SPXFP Index,2012-08-03,USD,118.38
SPXFP Index,2012-08-04,USD,118.38
SPXFP Index,2012-08-05,USD,118.38
SPXFP Index,2012-08-06,USD,118.47
SPXFP Index,2012-08-07,USD,119.06
SPXFP Index,2012-08-08,USD,119.17
SPXFP Index,2012-08-09,USD,119.36
SPXFP Index,2012-08-10,USD,119.53
SPXFP Index,2012-08-11,USD,119.53
SPXFP Index,2012-08-12,USD,119.53
SPXFP Index,2012-08-13,USD,119.53
SPXFP Index,2012-08-14,USD,119.45
SPXFP Index,2012-08-15,USD,119.62
SPXFP Index,2012-08-16,USD,120.43
SPXFP Index,2012-08-17,USD,120.62
SPXFP Index,2012-08-18,USD,120.62
SPXFP Index,2012-08-19,USD,120.62
SPXFP Index,2012-08-20,USD,120.58
SPXFP Index,2012-08-21,USD,120.38
SPXFP Index,2012-08-22,USD,120.36
SPXFP Index,2012-08-23,USD,119.32
SPXFP Index,2012-08-24,USD,120.15
SPXFP Index,2012-08-25,USD,120.15
SPXFP Index,2012-08-26,USD,120.15
SPXFP Index,2012-08-27,USD,120.02
SPXFP Index,2012-08-28,USD,119.98
SPXFP Index,2012-08-29,USD,119.94
SPXFP Index,2012-08-30,USD,119.06
SPXFP Index,2012-08-31,USD,119.74
SPXFP Index,2012-09-01,USD,119.74
SPXFP Index,2012-09-02,USD,119.74
SPXFP Index,2012-09-03,USD,119.74
SPXFP Index,2012-09-04,USD,119.83
SPXFP Index,2012-09-05,USD,119.62
SPXFP Index,2012-09-06,USD,121.96
SPXFP Index,2012-09-07,USD,122.58
SPXFP Index,2012-09-08,USD,122.58
SPXFP Index,2012-09-09,USD,122.58
SPXFP Index,2012-09-10,USD,121.58
SPXFP Index,2012-09-11,USD,121.92
SPXFP Index,2012-09-12,USD,122.69
SPXFP Index,2012-09-13,USD,124.2
SPXFP Index,2012-09-14,USD,124.92
SPXFP Index,2012-09-15,USD,124.92
SPXFP Index,2012-09-16,USD,124.92
SPXFP Index,2012-09-17,USD,124.49
SPXFP Index,2012-09-18,USD,124.41
SPXFP Index,2012-09-19,USD,124.43
SPXFP Index,2012-09-20,USD,124.47
SPXFP Index,2012-09-21,USD,124.32
SPXFP Index,2012-09-22,USD,124.32
SPXFP Index,2012-09-23,USD,124.32
SPXFP Index,2012-09-24,USD,124.28
SPXFP Index,2012-09-25,USD,123.06
SPXFP Index,2012-09-26,USD,122.18
SPXFP Index,2012-09-27,USD,123.38
SPXFP Index,2012-09-28,USD,122.8
SPXFP Index,2012-09-29,USD,122.8
SPXFP Index,2012-09-30,USD,122.8
SPXFP Index,2012-10-01,USD,123.04
SPXFP Index,2012-10-02,USD,123.38
SPXFP Index,2012-10-03,USD,123.7
SPXFP Index,2012-10-04,USD,124.64
SPXFP Index,2012-10-05,USD,124.62
SPXFP Index,2012-10-06,USD,124.62
SPXFP Index,2012-10-07,USD,124.62
SPXFP Index,2012-10-08,USD,124.13
SPXFP Index,2012-10-09,USD,122.95
SPXFP Index,2012-10-10,USD,122.12
SPXFP Index,2012-10-11,USD,122.31
SPXFP Index,2012-10-12,USD,121.71
SPXFP Index,2012-10-13,USD,121.71
SPXFP Index,2012-10-14,USD,121.71
SPXFP Index,2012-10-15,USD,122.91
SPXFP Index,2012-10-16,USD,124.09
SPXFP Index,2012-10-17,USD,124.75
SPXFP Index,2012-10-18,USD,124.28
SPXFP Index,2012-10-19,USD,121.93
SPXFP Index,2012-10-20,USD,121.93
SPXFP Index,2012-10-21,USD,121.93
SPXFP Index,2012-10-22,USD,122.44
SPXFP Index,2012-10-23,USD,120.45
SPXFP Index,2012-10-24,USD,120.32
SPXFP Index,2012-10-25,USD,120.58
SPXFP Index,2012-10-26,USD,120.51
SPXFP Index,2012-10-27,USD,120.51
SPXFP Index,2012-10-28,USD,120.51
SPXFP Index,2012-10-29,USD,120.51
SPXFP Index,2012-10-30,USD,120.51
SPXFP Index,2012-10-31,USD,120.45
SPXFP Index,2012-11-01,USD,121.86
SPXFP Index,2012-11-02,USD,120.34
SPXFP Index,2012-11-03,USD,120.34
SPXFP Index,2012-11-04,USD,120.34
SPXFP Index,2012-11-05,USD,120.9
SPXFP Index,2012-11-06,USD,122.03
SPXFP Index,2012-11-07,USD,118.93
SPXFP Index,2012-11-08,USD,117.75
SPXFP Index,2012-11-09,USD,117.79
SPXFP Index,2012-11-10,USD,117.79
SPXFP Index,2012-11-11,USD,117.79
SPXFP Index,2012-11-12,USD,118.01
SPXFP Index,2012-11-13,USD,117.39
SPXFP Index,2012-11-14,USD,115.85
SPXFP Index,2012-11-15,USD,115.7
SPXFP Index,2012-11-16,USD,116.42
SPXFP Index,2012-11-17,USD,116.42
SPXFP Index,2012-11-18,USD,116.42
SPXFP Index,2012-11-19,USD,118.37
SPXFP Index,2012-11-20,USD,118.69
SPXFP Index,2012-11-21,USD,118.86
SPXFP Index,2012-11-22,USD,118.86
SPXFP Index,2012-11-23,USD,120.32
SPXFP Index,2012-11-24,USD,120.32
SPXFP Index,2012-11-25,USD,120.32
SPXFP Index,2012-11-26,USD,120.15
SPXFP Index,2012-11-27,USD,119.66
SPXFP Index,2012-11-28,USD,120.47
SPXFP Index,2012-11-29,USD,121.22
SPXFP Index,2012-11-30,USD,121.11
SPXFP Index,2012-12-01,USD,121.11
SPXFP Index,2012-12-02,USD,121.11
SPXFP Index,2012-12-03,USD,120.48
SPXFP Index,2012-12-04,USD,120.34
SPXFP Index,2012-12-05,USD,120.58
SPXFP Index,2012-12-06,USD,120.98
SPXFP Index,2012-12-07,USD,121.24
SPXFP Index,2012-12-08,USD,121.24
SPXFP Index,2012-12-09,USD,121.24
SPXFP Index,2012-12-10,USD,121.6
SPXFP Index,2012-12-11,USD,122.57
SPXFP Index,2012-12-12,USD,122.2
SPXFP Index,2012-12-13,USD,121.41
SPXFP Index,2012-12-14,USD,121.16
SPXFP Index,2012-12-15,USD,121.16
SPXFP Index,2012-12-16,USD,121.16
SPXFP Index,2012-12-17,USD,122.68
SPXFP Index,2012-12-18,USD,123.88
SPXFP Index,2012-12-19,USD,123.2
SPXFP Index,2012-12-20,USD,123.84
SPXFP Index,2012-12-21,USD,122.6
SPXFP Index,2012-12-22,USD,122.6
SPXFP Index,2012-12-23,USD,122.6
SPXFP Index,2012-12-24,USD,122.06
SPXFP Index,2012-12-25,USD,122.06
SPXFP Index,2012-12-26,USD,121.52
SPXFP Index,2012-12-27,USD,121.28
SPXFP Index,2012-12-28,USD,118.98
SPXFP Index,2012-12-29,USD,118.98
SPXFP Index,2012-12-30,USD,118.98
SPXFP Index,2012-12-31,USD,122.08
SPXFP Index,2013-01-01,USD,122.08
SPXFP Index,2013-01-02,USD,125.26
SPXFP Index,2013-01-03,USD,124.96
SPXFP Index,2013-01-04,USD,125.32
SPXFP Index,2013-01-05,USD,125.32
SPXFP Index,2013-01-06,USD,125.32
SPXFP Index,2013-01-07,USD,125.15
SPXFP Index,2013-01-08,USD,124.85
SPXFP Index,2013-01-09,USD,125.15
SPXFP Index,2013-01-10,USD,126.12
SPXFP Index,2013-01-11,USD,126.14
SPXFP Index,2013-01-12,USD,126.14
SPXFP Index,2013-01-13,USD,126.14
SPXFP Index,2013-01-14,USD,125.88
SPXFP Index,2013-01-15,USD,125.97
SPXFP Index,2013-01-16,USD,125.99
SPXFP Index,2013-01-17,USD,126.87
SPXFP Index,2013-01-18,USD,127.15
SPXFP Index,2013-01-19,USD,127.15
SPXFP Index,2013-01-20,USD,127.15
SPXFP Index,2013-01-21,USD,127.15
SPXFP Index,2013-01-22,USD,128.05
SPXFP Index,2013-01-23,USD,128.12
SPXFP Index,2013-01-24,USD,128.25
SPXFP Index,2013-01-25,USD,128.59
SPXFP Index,2013-01-26,USD,128.59
SPXFP Index,2013-01-27,USD,128.59
SPXFP Index,2013-01-28,USD,128.7
SPXFP Index,2013-01-29,USD,129.39
SPXFP Index,2013-01-30,USD,128.55
SPXFP Index,2013-01-31,USD,128.38
SPXFP Index,2013-02-01,USD,129.54
SPXFP Index,2013-02-02,USD,129.54
SPXFP Index,2013-02-03,USD,129.54
