ID,DATE,"TOTAL_RETURN_INDEX(DATES=RANGE('-10Y','0D'))"
BBREINDW Index,2011-09-18,0.8259502075932579
BBREINDW Index,2011-09-19,0.8151801993079262
BBREINDW Index,2011-09-20,0.8238192433870691
BBREINDW Index,2011-09-21,0.7807392102457431
BBREINDW Index,2011-09-22,0.7415179501264342
BBREINDW Index,2011-09-23,0.7513088667494627
BBREINDW Index,2011-09-24,0.7513088667494627
BBREINDW Index,2011-09-25,0.7513088667494627
BBREINDW Index,2011-09-26,0.7652465245304799
BBREINDW Index,2011-09-27,0.7733096323376801
BBREINDW Index,2011-09-28,0.7382585032855519
BBREINDW Index,2011-09-29,0.7502987707211101
BBREINDW Index,2011-09-30,0.718268202806419
BBREINDW Index,2011-10-01,0.718268202806419
BBREINDW Index,2011-10-02,0.718268202806419
BBREINDW Index,2011-10-03,0.6724114904681201
BBREINDW Index,2011-10-04,0.7028271792884296
BBREINDW Index,2011-10-05,0.6897338867403399
BBREINDW Index,2011-10-06,0.7238225911276572
BBREINDW Index,2011-10-07,0.6949250599972918
BBREINDW Index,2011-10-08,0.6949250599972918
BBREINDW Index,2011-10-09,0.6949250599972918
BBREINDW Index,2011-10-10,0.7268796153789733
BBREINDW Index,2011-10-11,0.7245147475619175
BBREINDW Index,2011-10-12,0.7380694777328473
BBREINDW Index,2011-10-13,0.7339165391272857
BBREINDW Index,2011-10-14,0.7610259994691454
BBREINDW Index,2011-10-15,0.7610259994691454
BBREINDW Index,2011-10-16,0.7610259994691454
BBREINDW Index,2011-10-17,0.7471251910810854
BBREINDW Index,2011-10-18,0.7912501637651765
BBREINDW Index,2011-10-19,0.7695625954916885
BBREINDW Index,2011-10-20,0.7726196197430046
BBREINDW Index,2011-10-21,0.809592309273073
BBREINDW Index,2011-10-22,0.809592309273073
BBREINDW Index,2011-10-23,0.809592309273073
BBREINDW Index,2011-10-24,0.8378553636720333
BBREINDW Index,2011-10-25,0.8063045662103367
BBREINDW Index,2011-10-26,0.8131684508500842
BBREINDW Index,2011-10-27,0.8669259339109638
BBREINDW Index,2011-10-28,0.8711365522193801
BBREINDW Index,2011-10-29,0.8711365522193801
BBREINDW Index,2011-10-30,0.8711365522193801
BBREINDW Index,2011-10-31,0.8658876992595732
BBREINDW Index,2011-11-01,0.8150142013414449
BBREINDW Index,2011-11-02,0.8331400744635887
BBREINDW Index,2011-11-03,0.8591107750391369
BBREINDW Index,2011-11-04,0.8579565216802236
BBREINDW Index,2011-11-05,0.8579565216802236
BBREINDW Index,2011-11-06,0.8579565216802236
BBREINDW Index,2011-11-07,0.8598033270544848
BBREINDW Index,2011-11-08,0.8689796412578451
BBREINDW Index,2011-11-09,0.8110361226403997
BBREINDW Index,2011-11-10,0.8005597856377825
BBREINDW Index,2011-11-11,0.8339284707245812
BBREINDW Index,2011-11-12,0.8339284707245812
BBREINDW Index,2011-11-13,0.8339284707245812
BBREINDW Index,2011-11-14,0.8168400091576395
BBREINDW Index,2011-11-15,0.8236523012687851
BBREINDW Index,2011-11-16,0.817821441071957
BBREINDW Index,2011-11-17,0.8054092139202931
BBREINDW Index,2011-11-18,0.8104318360700363
BBREINDW Index,2011-11-19,0.8104318360700363
BBREINDW Index,2011-11-20,0.8104318360700363
BBREINDW Index,2011-11-21,0.7759662564907648
BBREINDW Index,2011-11-22,0.7628035225810934
BBREINDW Index,2011-11-23,0.7393068879265482
BBREINDW Index,2011-11-24,0.7393068879265482
BBREINDW Index,2011-11-25,0.7446181665216789
BBREINDW Index,2011-11-26,0.7446181665216789
BBREINDW Index,2011-11-27,0.7446181665216789
BBREINDW Index,2011-11-28,0.7733106171931996
BBREINDW Index,2011-11-29,0.7685189201997666
BBREINDW Index,2011-11-30,0.8163781588450195
BBREINDW Index,2011-12-01,0.8059287955219909
BBREINDW Index,2011-12-02,0.8140689072819194
BBREINDW Index,2011-12-03,0.8140689072819194
BBREINDW Index,2011-12-04,0.8140689072819194
BBREINDW Index,2011-12-05,0.8341593958808917
BBREINDW Index,2011-12-06,0.8312151001379386
BBREINDW Index,2011-12-07,0.8428768205315952
BBREINDW Index,2011-12-08,0.8160895023996321
BBREINDW Index,2011-12-09,0.8372191542019995
BBREINDW Index,2011-12-10,0.8372191542019995
BBREINDW Index,2011-12-11,0.8372191542019995
BBREINDW Index,2011-12-12,0.8073143464598511
BBREINDW Index,2011-12-13,0.7940361499720247
BBREINDW Index,2011-12-14,0.791703644139148
BBREINDW Index,2011-12-15,0.8094371983538323
BBREINDW Index,2011-12-16,0.8178791456861565
BBREINDW Index,2011-12-17,0.8178791456861565
BBREINDW Index,2011-12-18,0.8178791456861565
BBREINDW Index,2011-12-19,0.8008205900422185
BBREINDW Index,2011-12-20,0.8398282087501999
BBREINDW Index,2011-12-21,0.8413419372373755
BBREINDW Index,2011-12-22,0.8573525270055768
BBREINDW Index,2011-12-23,0.8606710856120768
BBREINDW Index,2011-12-24,0.8606710856120768
BBREINDW Index,2011-12-25,0.8606710856120768
BBREINDW Index,2011-12-26,0.8606710856120768
BBREINDW Index,2011-12-27,0.8639431305122302
BBREINDW Index,2011-12-28,0.8481156993395196
BBREINDW Index,2011-12-29,0.8526622989648449
BBREINDW Index,2011-12-30,0.8528371681812037
BBREINDW Index,2011-12-31,0.8528371681812037
BBREINDW Index,2012-01-01,0.8528371681812037
BBREINDW Index,2012-01-02,0.8528371681812037
BBREINDW Index,2012-01-03,0.8730054178012362
BBREINDW Index,2012-01-04,0.8534647842056063
BBREINDW Index,2012-01-05,0.8726431131451354
BBREINDW Index,2012-01-06,0.8616840680368332
BBREINDW Index,2012-01-07,0.8616840680368332
BBREINDW Index,2012-01-08,0.8616840680368332
BBREINDW Index,2012-01-09,0.8542808833094162
BBREINDW Index,2012-01-10,0.875790923974116
BBREINDW Index,2012-01-11,0.884942892495411
BBREINDW Index,2012-01-12,0.8858172843923501
BBREINDW Index,2012-01-13,0.8817367888733012
BBREINDW Index,2012-01-14,0.8817367888733012
BBREINDW Index,2012-01-15,0.8817367888733012
BBREINDW Index,2012-01-16,0.8817367888733012
BBREINDW Index,2012-01-17,0.9061614691944644
BBREINDW Index,2012-01-18,0.91368123950814
BBREINDW Index,2012-01-19,0.9259227260652863
BBREINDW Index,2012-01-20,0.9388054333468544
BBREINDW Index,2012-01-21,0.9388054333468544
BBREINDW Index,2012-01-22,0.9388054333468544
BBREINDW Index,2012-01-23,0.9411371450720248
BBREINDW Index,2012-01-24,0.9510469199040004
BBREINDW Index,2012-01-25,0.9582752262520295
BBREINDW Index,2012-01-26,0.9642793839443442
BBREINDW Index,2012-01-27,0.9645708479099904
BBREINDW Index,2012-01-28,0.9645708479099904
BBREINDW Index,2012-01-29,0.9645708479099904
BBREINDW Index,2012-01-30,0.9388054333468543
BBREINDW Index,2012-01-31,0.9414286090376713
BBREINDW Index,2012-02-01,0.9635944704067027
BBREINDW Index,2012-02-02,0.9689600854216777
BBREINDW Index,2012-02-03,0.9814992944240649
BBREINDW Index,2012-02-04,0.9814992944240649
BBREINDW Index,2012-02-05,0.9814992944240649
BBREINDW Index,2012-02-06,0.9767752203347935
BBREINDW Index,2012-02-07,0.9819658696427586
BBREINDW Index,2012-02-08,1.0059361715031359
BBREINDW Index,2012-02-09,1.0021452478512514
BBREINDW Index,2012-02-10,0.9755504603857232
BBREINDW Index,2012-02-11,0.9755504603857232
BBREINDW Index,2012-02-12,0.9755504603857232
BBREINDW Index,2012-02-13,0.9952325989484679
BBREINDW Index,2012-02-14,0.9849069148913826
BBREINDW Index,2012-02-15,0.9800065902541216
BBREINDW Index,2012-02-16,0.9982661332477246
BBREINDW Index,2012-02-17,0.9994328772089773
BBREINDW Index,2012-02-18,0.9994328772089773
BBREINDW Index,2012-02-19,0.9994328772089773
BBREINDW Index,2012-02-20,0.9994328772089773
BBREINDW Index,2012-02-21,0.9888155071615786
BBREINDW Index,2012-02-22,0.9702059409795997
BBREINDW Index,2012-02-23,0.9914406810743969
BBREINDW Index,2012-02-24,0.9952325989484678
BBREINDW Index,2012-02-25,0.9952325989484678
BBREINDW Index,2012-02-26,0.9952325989484678
BBREINDW Index,2012-02-27,0.9941241921852779
BBREINDW Index,2012-02-28,0.9853152752778208
BBREINDW Index,2012-02-29,0.9854902868720089
BBREINDW Index,2012-03-01,0.9894572163402677
BBREINDW Index,2012-03-02,0.985431949673946
BBREINDW Index,2012-03-03,0.985431949673946
BBREINDW Index,2012-03-04,0.985431949673946
BBREINDW Index,2012-03-05,1.0057332945997415
BBREINDW Index,2012-03-06,0.9844985545049441
BBREINDW Index,2012-03-07,0.9979744472574116
BBREINDW Index,2012-03-08,0.9909366967838747
BBREINDW Index,2012-03-09,1.0034400743334846
BBREINDW Index,2012-03-10,1.0034400743334846
BBREINDW Index,2012-03-11,1.0034400743334846
BBREINDW Index,2012-03-12,0.9989787753016989
BBREINDW Index,2012-03-13,1.024220335613118
BBREINDW Index,2012-03-14,1.0235746212795702
BBREINDW Index,2012-03-15,1.0275993640185024
BBREINDW Index,2012-03-16,1.033473374330715
BBREINDW Index,2012-03-17,1.033473374330715
BBREINDW Index,2012-03-18,1.033473374330715
BBREINDW Index,2012-03-19,1.0401110059835152
BBREINDW Index,2012-03-20,1.0327684930932493
BBREINDW Index,2012-03-21,1.0352943175275007
BBREINDW Index,2012-03-22,1.0229001557687316
BBREINDW Index,2012-03-23,1.0280692848434791
BBREINDW Index,2012-03-24,1.0280692848434791
BBREINDW Index,2012-03-25,1.0280692848434791
BBREINDW Index,2012-03-26,1.0425780903146447
BBREINDW Index,2012-03-27,1.0365865997961876
BBREINDW Index,2012-03-28,1.0275050817319866
BBREINDW Index,2012-03-29,1.0336152383161326
BBREINDW Index,2012-03-30,1.051651950540486
BBREINDW Index,2012-03-31,1.051651950540486
BBREINDW Index,2012-04-01,1.051651950540486
BBREINDW Index,2012-04-02,1.060288421866154
BBREINDW Index,2012-04-03,1.0568370289469742
BBREINDW Index,2012-04-04,1.0431951110303384
BBREINDW Index,2012-04-05,1.0381381931819302
BBREINDW Index,2012-04-06,1.0381381931819302
BBREINDW Index,2012-04-07,1.0381381931819302
BBREINDW Index,2012-04-08,1.0381381931819302
BBREINDW Index,2012-04-09,1.0226146314147238
BBREINDW Index,2012-04-10,0.9761027474834347
BBREINDW Index,2012-04-11,0.985863774958269
BBREINDW Index,2012-04-12,1.0001525079485387
BBREINDW Index,2012-04-13,0.9899798708813919
BBREINDW Index,2012-04-14,0.9899798708813919
BBREINDW Index,2012-04-15,0.9899798708813919
BBREINDW Index,2012-04-16,1.005444631278268
BBREINDW Index,2012-04-17,1.0243786725246333
BBREINDW Index,2012-04-18,1.0110895628299792
BBREINDW Index,2012-04-19,1.0137356244948441
BBREINDW Index,2012-04-20,1.0253194944499187
BBREINDW Index,2012-04-21,1.0253194944499187
BBREINDW Index,2012-04-22,1.0253194944499187
BBREINDW Index,2012-04-23,0.9922731243242746
BBREINDW Index,2012-04-24,1.006561857314544
BBREINDW Index,2012-04-25,1.0250842889685974
BBREINDW Index,2012-04-26,1.0344337068511191
BBREINDW Index,2012-04-27,1.0411370630687766
BBREINDW Index,2012-04-28,1.0411370630687766
BBREINDW Index,2012-04-29,1.0411370630687766
BBREINDW Index,2012-04-30,1.0490164466930403
BBREINDW Index,2012-05-01,1.0551317892073944
BBREINDW Index,2012-05-02,1.0545002193961694
BBREINDW Index,2012-05-03,1.051852938510656
BBREINDW Index,2012-05-04,1.0312041476036515
BBREINDW Index,2012-05-05,1.0312041476036515
BBREINDW Index,2012-05-06,1.0312041476036515
BBREINDW Index,2012-05-07,1.0439699243182385
BBREINDW Index,2012-05-08,1.0357339393410858
BBREINDW Index,2012-05-09,1.0254389581196448
BBREINDW Index,2012-05-10,1.0254977865837673
BBREINDW Index,2012-05-11,1.0263165312725673
BBREINDW Index,2012-05-12,1.0263165312725673
BBREINDW Index,2012-05-13,1.0263165312725673
BBREINDW Index,2012-05-14,1.003131581251273
BBREINDW Index,2012-05-15,0.9962467103058635
BBREINDW Index,2012-05-16,0.9862430516672339
BBREINDW Index,2012-05-17,0.9557024702940063
BBREINDW Index,2012-05-18,0.9274568459025821
BBREINDW Index,2012-05-19,0.9274568459025821
BBREINDW Index,2012-05-20,0.9274568459025821
BBREINDW Index,2012-05-21,0.9627638763918627
BBREINDW Index,2012-05-22,0.9526425276516021
BBREINDW Index,2012-05-23,0.9587624129364108
BBREINDW Index,2012-05-24,0.9564674559546075
BBREINDW Index,2012-05-25,0.9481703037896265
BBREINDW Index,2012-05-26,0.9481703037896265
BBREINDW Index,2012-05-27,0.9481703037896265
BBREINDW Index,2012-05-28,0.9481703037896265
BBREINDW Index,2012-05-29,0.9703548879470577
BBREINDW Index,2012-05-30,0.9541724989728042
BBREINDW Index,2012-05-31,0.960704299613321
BBREINDW Index,2012-06-01,0.9195716090933094
BBREINDW Index,2012-06-02,0.9195716090933094
BBREINDW Index,2012-06-03,0.9195716090933094
BBREINDW Index,2012-06-04,0.9162762862476431
BBREINDW Index,2012-06-05,0.9377547297952888
BBREINDW Index,2012-06-06,0.9629404115443086
BBREINDW Index,2012-06-07,0.9629616452907863
BBREINDW Index,2012-06-08,0.9713125642886337
BBREINDW Index,2012-06-09,0.9713125642886337
BBREINDW Index,2012-06-10,0.9713125642886337
BBREINDW Index,2012-06-11,0.9516494074993761
BBREINDW Index,2012-06-12,0.9717271489197324
BBREINDW Index,2012-06-13,0.9638833907237878
BBREINDW Index,2012-06-14,0.9695138969107621
BBREINDW Index,2012-06-15,0.9722995157611599
BBREINDW Index,2012-06-16,0.9722995157611599
BBREINDW Index,2012-06-17,0.9722995157611599
BBREINDW Index,2012-06-18,0.9756778194733442
BBREINDW Index,2012-06-19,0.987531516709079
BBREINDW Index,2012-06-20,0.9911468943659781
BBREINDW Index,2012-06-21,0.9670838889774361
BBREINDW Index,2012-06-22,0.9667282780603642
BBREINDW Index,2012-06-23,0.9667282780603642
BBREINDW Index,2012-06-24,0.9667282780603642
BBREINDW Index,2012-06-25,0.9493033431238337
BBREINDW Index,2012-06-26,0.9566526354099896
BBREINDW Index,2012-06-27,0.957632076705109
BBREINDW Index,2012-06-28,0.9677691997159158
BBREINDW Index,2012-06-29,1.0130009240272935
BBREINDW Index,2012-06-30,1.0130009240272935
BBREINDW Index,2012-07-01,1.0130009240272935
BBREINDW Index,2012-07-02,1.0198775688767296
BBREINDW Index,2012-07-03,1.0234437500207763
BBREINDW Index,2012-07-04,1.0234437500207763
BBREINDW Index,2012-07-05,1.0138510918026242
BBREINDW Index,2012-07-06,1.013732422511139
BBREINDW Index,2012-07-07,1.013732422511139
BBREINDW Index,2012-07-08,1.013732422511139
BBREINDW Index,2012-07-09,1.003882871317879
BBREINDW Index,2012-07-10,0.9914225957119476
BBREINDW Index,2012-07-11,0.9971187217032306
BBREINDW Index,2012-07-12,0.9936773122501636
BBREINDW Index,2012-07-13,1.0037642020263937
BBREINDW Index,2012-07-14,1.0037642020263937
BBREINDW Index,2012-07-15,1.0037642020263937
BBREINDW Index,2012-07-16,1.0022808358828306
BBREINDW Index,2012-07-17,1.0143851036143068
BBREINDW Index,2012-07-18,1.0137324225111388
BBREINDW Index,2012-07-19,1.001212812259465
BBREINDW Index,2012-07-20,0.9838277610569035
BBREINDW Index,2012-07-21,0.9838277610569035
BBREINDW Index,2012-07-22,0.9838277610569035
BBREINDW Index,2012-07-23,0.9641286586703833
BBREINDW Index,2012-07-24,0.9595598909482084
BBREINDW Index,2012-07-25,0.9687567610383007
BBREINDW Index,2012-07-26,0.9842431035771011
BBREINDW Index,2012-07-27,0.9942113240618463
BBREINDW Index,2012-07-28,0.9942113240618463
BBREINDW Index,2012-07-29,0.9942113240618463
BBREINDW Index,2012-07-30,0.9892272138194738
BBREINDW Index,2012-07-31,0.9922532807523428
BBREINDW Index,2012-08-01,0.9913193099436555
BBREINDW Index,2012-08-02,0.9893009342003125
BBREINDW Index,2012-08-03,1.0255723335880345
BBREINDW Index,2012-08-04,1.0255723335880345
BBREINDW Index,2012-08-05,1.0255723335880345
BBREINDW Index,2012-08-06,1.0328741046595402
BBREINDW Index,2012-08-07,1.0232571378824353
BBREINDW Index,2012-08-08,1.0138182630826842
BBREINDW Index,2012-08-09,1.010850063460121
BBREINDW Index,2012-08-10,1.0094846916337419
BBREINDW Index,2012-08-11,1.0094846916337419
BBREINDW Index,2012-08-12,1.0094846916337419
BBREINDW Index,2012-08-13,1.0041370343189324
BBREINDW Index,2012-08-14,1.007581147151014
BBREINDW Index,2012-08-15,1.0119753600747043
BBREINDW Index,2012-08-16,1.022307698570949
BBREINDW Index,2012-08-17,1.025692430147305
BBREINDW Index,2012-08-18,1.025692430147305
BBREINDW Index,2012-08-19,1.025692430147305
BBREINDW Index,2012-08-20,1.024504805032794
BBREINDW Index,2012-08-21,1.0248610925671473
BBREINDW Index,2012-08-22,1.015181947883884
BBREINDW Index,2012-08-23,1.0051465156662671
BBREINDW Index,2012-08-24,1.0180322481587099
BBREINDW Index,2012-08-25,1.0180322481587099
BBREINDW Index,2012-08-26,1.0180322481587099
BBREINDW Index,2012-08-27,1.0262862427045605
BBREINDW Index,2012-08-28,1.0315711744641338
BBREINDW Index,2012-08-29,1.0414878441702993
BBREINDW Index,2012-08-30,1.0364998186893537
BBREINDW Index,2012-08-31,1.0396470252428074
BBREINDW Index,2012-09-01,1.0396470252428074
BBREINDW Index,2012-09-02,1.0396470252428074
BBREINDW Index,2012-09-03,1.0396470252428074
BBREINDW Index,2012-09-04,1.0504544137848562
BBREINDW Index,2012-09-05,1.05360162033831
BBREINDW Index,2012-09-06,1.0735537222620923
BBREINDW Index,2012-09-07,1.0813326667621386
BBREINDW Index,2012-09-08,1.0813326667621386
BBREINDW Index,2012-09-09,1.0813326667621386
BBREINDW Index,2012-09-10,1.079610610346098
BBREINDW Index,2012-09-11,1.0921994365599133
BBREINDW Index,2012-09-12,1.097030625532588
BBREINDW Index,2012-09-13,1.118408719481783
BBREINDW Index,2012-09-14,1.1216567443083243
BBREINDW Index,2012-09-15,1.1216567443083243
BBREINDW Index,2012-09-16,1.1216567443083243
BBREINDW Index,2012-09-17,1.113649605437869
BBREINDW Index,2012-09-18,1.1024157091121558
BBREINDW Index,2012-09-19,1.0896281888265034
BBREINDW Index,2012-09-20,1.0767809137731608
BBREINDW Index,2012-09-21,1.0724188157317935
BBREINDW Index,2012-09-22,1.0724188157317935
BBREINDW Index,2012-09-23,1.0724188157317935
BBREINDW Index,2012-09-24,1.0679969629227362
BBREINDW Index,2012-09-25,1.051624156575686
BBREINDW Index,2012-09-26,1.0425507663971574
BBREINDW Index,2012-09-27,1.0639517511660899
BBREINDW Index,2012-09-28,1.0697503420113035
BBREINDW Index,2012-09-29,1.0697503420113035
BBREINDW Index,2012-09-30,1.0697503420113035
BBREINDW Index,2012-10-01,1.0602454353681185
BBREINDW Index,2012-10-02,1.069032990566535
BBREINDW Index,2012-10-03,1.0718611639768072
BBREINDW Index,2012-10-04,1.0734167537207866
BBREINDW Index,2012-10-05,1.0694081186113005
BBREINDW Index,2012-10-06,1.0694081186113005
BBREINDW Index,2012-10-07,1.0694081186113005
BBREINDW Index,2012-10-08,1.066955073245794
BBREINDW Index,2012-10-09,1.061390848392328
BBREINDW Index,2012-10-10,1.0671345643700993
BBREINDW Index,2012-10-11,1.0688098148636158
BBREINDW Index,2012-10-12,1.0682115111159312
BBREINDW Index,2012-10-13,1.0682115111159312
BBREINDW Index,2012-10-14,1.0682115111159312
BBREINDW Index,2012-10-15,1.083408426307118
BBREINDW Index,2012-10-16,1.0968702606300196
BBREINDW Index,2012-10-17,1.1008788957395057
BBREINDW Index,2012-10-18,1.1068619332163507
BBREINDW Index,2012-10-19,1.0861606235464665
BBREINDW Index,2012-10-20,1.0861606235464665
BBREINDW Index,2012-10-21,1.0861606235464665
BBREINDW Index,2012-10-22,1.076288611709672
BBREINDW Index,2012-10-23,1.066237108748572
BBREINDW Index,2012-10-24,1.061211357268022
BBREINDW Index,2012-10-25,1.0530744262995124
BBREINDW Index,2012-10-26,1.0417066550935068
BBREINDW Index,2012-10-27,1.0417066550935068
BBREINDW Index,2012-10-28,1.0417066550935068
BBREINDW Index,2012-10-29,1.0417066550935068
BBREINDW Index,2012-10-30,1.0417066550935068
BBREINDW Index,2012-10-31,1.0522966314275224
BBREINDW Index,2012-11-01,1.0512905433840438
BBREINDW Index,2012-11-02,1.0549418969766207
BBREINDW Index,2012-11-03,1.0549418969766207
BBREINDW Index,2012-11-04,1.0549418969766207
BBREINDW Index,2012-11-05,1.0503328112941877
BBREINDW Index,2012-11-06,1.056139062088941
BBREINDW Index,2012-11-07,1.0457237256117546
BBREINDW Index,2012-11-08,1.0301007208959752
BBREINDW Index,2012-11-09,1.0242944701012218
BBREINDW Index,2012-11-10,1.0242944701012218
BBREINDW Index,2012-11-11,1.0242944701012218
BBREINDW Index,2012-11-12,1.0223191476658933
BBREINDW Index,2012-11-13,1.0236276677807365
BBREINDW Index,2012-11-14,1.0071020924234901
BBREINDW Index,2012-11-15,0.998599803652733
BBREINDW Index,2012-11-16,1.0014738167583408
BBREINDW Index,2012-11-17,1.0014738167583408
BBREINDW Index,2012-11-18,1.0014738167583408
BBREINDW Index,2012-11-19,1.0217116590436641
BBREINDW Index,2012-11-20,1.0261424292481434
